id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7LhX4v8il0JxsuFFzqaVBh,0.557,0.757,-4.401,0.211,0.0146,0.0,0.11,0.362,94.585,226773
5qBfyjlx8U9Jgi4l1YOe4C,0.78,0.926,-3.913,0.284,0.224,6.22e-05,0.136,0.781,91.627,220040
3UQAKY0SUEonxneROvv4jy,0.727,0.831,-5.713,0.31,0.0632,3.63e-05,0.487,0.504,84.991,264547
00t7QTffOR3SA3L1BvSQVq,0.604,0.501,-10.171,0.425,0.466,9.09e-06,0.091,0.0956,78.61,170213
52riputZ4Vo5PG9MOSy6r5,0.912,0.416,-5.943,0.164,0.437,0.306,0.09,0.677,90.013,236227
6pNPthJtweLWioQeGtwJe5,0.803,0.547,-8.779,0.289,0.0482,0.102,0.0752,0.144,103.853,189253
58YBY8OiX56vQhcHUgul9m,0.835,0.754,-7.182,0.318,0.451,0.0,0.107,0.83,144.115,200130
5RkOkI8iY34Kmg6YxiCu0T,0.74,0.733,-3.343,0.248,0.243,0.0,0.184,0.218,91.603,256048
7lP8cYiy9vyrOx7p2Xp3Cu,0.754,0.585,-5.466,0.039,0.000776,0.0,0.462,0.224,128.041,241880
6EElYDYyvvohMNDbYnrvn4,0.684,0.916,-3.857,0.43,0.169,1.63e-05,0.123,0.553,93.477,173267
30NmOpbBN04Xt0h5XiCToK,0.556,0.485,-4.477,0.263,0.301,0.0,0.104,0.359,99.235,264400
2v1TEWkyQ4BpMUrpkpeip4,0.667,0.776,-4.187,0.244,0.154,0.0,0.0651,0.942,91.883,268366
6m13bPQifmiCJIlnR0L2fQ,0.688,0.827,-6.299,0.275,0.0749,0.0,0.702,0.899,94.444,318800
7niAuWK3oCyZeLPsmKNTKK,0.355,0.834,-5.492,0.367,0.00252,0.0,0.293,0.554,91.173,221680
20VHvUgIejig47qY7pPObP,0.62,0.795,-4.629,0.105,0.00174,0.0,0.0985,0.576,90.814,222227
4F9J8L8qowMdykbjfGqajs,0.692,0.821,-6.812,0.365,0.143,0.000124,0.423,0.843,90.115,201720
5vxII6AxXbPsAJE5dAdBo9,0.794,0.668,-8.363,0.323,0.131,0.00037,0.113,0.634,86.929,289600
4YbCZSeX3QhpEyQE5KAtio,0.847,0.773,-7.365,0.232,0.00111,0.0,0.254,0.473,102.886,316827
3KD1JZ2uftATmIrNPXtj6g,0.657,0.871,-3.082,0.272,0.0449,9.12e-05,0.632,0.647,78.329,333573
5JAva7o1mlwFbXJjDkXn52,0.712,0.623,-5.351,0.483,0.49,0.0,0.24,0.746,100.062,231933
2wMBD5IM6wMY22yMgkXfK5,0.892,0.721,-6.018,0.0906,0.497,2.18e-06,0.147,0.581,98.992,220773
7pZ2wotfh8SozapeXaP8nn,0.725,0.7,-7.27,0.39,0.233,0.0,0.109,0.598,91.685,253307
33rsCCLHklTQav9klbpnAi,0.596,0.791,-7.582,0.476,0.345,1.42e-05,0.136,0.399,171.919,220440
3WibbMr6canxRJXhNtAvLU,0.746,0.978,-5.324,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,304227
3tK9aXMLi2QSMvxAS7rpv5,0.719,0.855,-5.977,0.39,0.384,0.0,0.0696,0.504,132.83,306730
1EbWiEra7ovNsMq3DeLSDy,0.63,0.608,-7.273,0.225,0.338,0.000288,0.665,0.406,99.948,240280
6TZOpfUKoxO5L64HYnCQvo,0.814,0.489,-10.723,0.308,0.117,0.0,0.175,0.62,95.106,238973
6FI3RJ58Ztl0X1VtA6pVs9,0.866,0.698,-7.976,0.272,0.0327,0.0187,0.108,0.713,94.64,208840
7sBxvRUzQmF7uB2ZFfjzF3,0.914,0.615,-8.953,0.284,0.038,0.000164,0.0852,0.825,96.277,200000
6XadDzmDVhtEQ1Itt5t8h8,0.843,0.578,-8.341,0.424,0.02,0.0,0.137,0.558,83.23,447027
7b7J97PxpCsZlJ6ut4pk05,0.616,0.738,-7.523,0.215,0.00274,7.67e-05,0.716,0.578,148.553,229813
62vpWI1CHwFy7tMIcSStl8,0.692,0.521,-8.465,0.33,0.301,0.0,0.0565,0.463,100.45,292987
6Ius4TC0L3cN74HT7ENE6e,0.517,0.705,-8.205,0.364,0.0751,0.0,0.128,0.584,175.906,239320
2EbQzx4SPYv6Aup9mhP9U0,0.897,0.284,-12.983,0.346,0.34,0.000503,0.107,0.434,138.978,216520
1ELozWj7PFZvpeAF4coCqo,0.798,0.688,-3.398,0.0668,0.0641,0.0,0.335,0.505,99.668,264840
52kNC1H6q5phNPXbJh2RoY,0.622,0.585,-5.933,0.0415,0.149,0.000166,0.119,0.251,83.757,292040
3zoExZ6fKHXOUbZfS0zT3C,0.84,0.797,-2.858,0.165,0.00671,0.00443,0.0951,0.743,100.497,167520
13QU1ThhwiGzPfwUFcylxr,0.906,0.775,-5.775,0.268,0.0831,2.74e-05,0.15,0.838,100.054,221373
4PoqWtVeTMZTB7E9Uubwf9,0.797,0.808,-3.507,0.277,0.00769,0.0,0.0798,0.832,93.574,288578
4GIsskMpViPkt0uzPJTJSp,0.833,0.628,-7.041,0.141,0.0949,1.6e-06,0.282,0.645,106.328,286187
3jFTsobEff1Cz8DlIAisYY,0.758,0.519,-10.58,0.0395,0.117,0.0742,0.109,0.617,92.872,232773
5osSw3tL07Tuid7AWsvYcc,0.68,0.894,-4.86,0.255,0.0206,0.0,0.462,0.803,94.089,247693
1BZm0t49YEhM8xbTINoQKp,0.769,0.691,-4.59,0.0563,0.00197,0.0,0.298,0.681,96.792,280600
4CMT5jwbSk2IUjrHxuGwoo,0.596,0.541,-8.026,0.418,0.102,0.0,0.145,0.851,95.752,253787
60b6B2ULC85t4Y5IjZvP7A,0.742,0.93,-7.207,0.0977,0.0557,0.000242,0.272,0.967,129.986,166347
1w9QuE82GTtADusjV8LM3m,0.919,0.809,-2.87,0.115,0.154,0.00308,0.101,0.577,97.113,227867
6s4kWgzQwsueo3mfllY1s6,0.682,0.92,-1.544,0.278,0.177,0.00158,0.0443,0.835,82.228,297427
0sMm9WiO3B001nZQm8Qexw,0.881,0.94,-5.947,0.0852,0.147,0.0,0.0717,0.768,110.007,162373
7rWwv1ePazmRzmJs4sARhI,0.596,0.62,-6.133,0.039,0.0122,0.0,0.82,0.102,80.029,271600
3XgD0hnZDTuVCKWR6K4icP,0.656,0.879,-3.418,0.296,0.168,0.00115,0.263,0.541,95.025,228107
5ic68M3jaJTEUcEIh5PcqX,0.635,0.766,-6.449,0.26,0.132,0.0,0.122,0.686,93.603,139931
3jmHcu9v3FFRgtztbEejgk,0.39,0.89,-6.145,0.203,0.0479,0.0,0.226,0.558,83.052,306893
7ujx3NYtwO2LkmKGz59mXp,0.906,0.625,-6.779,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,177000
5AL46kwqlBX7qWP3qUppJe,0.667,0.533,-7.005,0.0562,0.0817,8.03e-06,0.152,0.392,138.865,275253
6rZssCJPEdQnyeEdNLKsr8,0.73,0.686,-4.713,0.491,0.219,0.0,0.211,0.459,189.889,208733
31mqc7EKPsJf3pe6H5jEfC,0.553,0.877,-4.694,0.371,0.166,0.0,0.0481,0.557,166.242,223553
3I9zZfbeaRo9ks1MB7zhmR,0.51,0.907,-4.239,0.441,0.244,0.0,0.133,0.521,93.442,260122
5csdNgCD64XzhsyoRlhzsa,0.722,0.654,-5.419,0.173,0.198,5.73e-06,0.0891,0.418,81.984,278112
7L9g4cPfohScjJ8mGwLQWr,0.775,0.707,-5.339,0.152,0.397,0.0,0.874,0.78,104.979,244198
6xz04ypw5JsqiyityCASG1,0.734,0.649,-6.235,0.313,0.466,0.0,0.116,0.158,95.1,283690
5X5Pz55nGj8op8JAuZ4L8Y,0.573,0.864,-5.26,0.407,0.118,0.0,0.215,0.223,170.013,226577
6K8lKsm9m0Jaf4YlEfgf1q,0.482,0.809,-3.752,0.367,0.0584,0.0,0.0852,0.345,171.413,256758
4qCsZBLj0115tbKhUJRx4C,0.762,0.653,-4.374,0.274,0.00994,0.0,0.0564,0.621,86.053,212307
5rIq9qIH2NERKuolO6CNEz,0.661,0.91,-2.664,0.295,0.169,0.0,0.0939,0.709,88.875,277320
7EZOcCGTHCXTLFtax2VUsU,0.844,0.857,-3.74,0.254,0.201,5.88e-06,0.538,0.72,90.282,239413
37TnoxURMwHQsJ0mhdDF0a,0.937,0.697,-3.408,0.199,0.0538,0.0,0.268,0.82,98.906,259400
4cGeMgLcykDLAazHFpbZbU,0.636,0.517,-6.759,0.36,0.00402,0.0,0.0874,0.394,139.928,185947
42zux89Yev5YvBxDE9Jr7X,0.811,0.779,-2.994,0.214,0.0382,0.0,0.0624,0.732,89.18,238320
3G4HCOI9YlcReKm4ZodRaR,0.665,0.894,-4.496,0.32,0.131,0.0,0.04,0.497,90.091,209787
2k5mV0S32LBffA2RsvJfz8,0.681,0.747,-2.944,0.241,0.0805,0.0,0.467,0.513,104.196,166853
6vQxrkq5G7a3oreab0hyrS,0.749,0.681,-9.217,0.317,0.357,0.00244,0.158,0.705,98.863,273733
2Zc93IIm5cbLKdp1ZMNYbo,0.726,0.499,-10.38,0.274,0.0789,0.0,0.351,0.432,94.157,222133
2OBPqIy2JH2PVEXDHYiXig,0.83,0.638,-6.888,0.319,0.273,0.0,0.336,0.895,98.378,200533
6jCGzZn0gFeRlbqdaJhw6T,0.433,0.862,-3.89,0.412,0.193,0.0,0.604,0.722,200.817,217000
4YKTBWjMFJ22KSR0KTKSVT,0.501,0.788,-5.65,0.335,0.00122,0.0,0.0762,0.418,170.376,209092
3bOvAqhaZNSWpGVIvHEx8B,0.913,0.712,-6.455,0.265,0.0643,0.00176,0.117,0.449,96.145,319320
2ZVRyUFQTI5K99wpJElGrD,0.629,0.676,-7.088,0.191,0.53,0.000325,0.701,0.497,90.377,152041
6drZfqIsfdnDRR08fHqaWE,0.636,0.809,-4.736,0.267,0.0453,0.0,0.516,0.536,96.742,155748
6lvkBfftJXIZMI6NDq3mjv,0.932,0.644,-4.03,0.175,0.0634,8.58e-06,0.11,0.717,97.135,315787
0l3GEbH3CviUytD6iX4wzg,0.866,0.749,-3.977,0.253,0.15,0.0,0.0614,0.891,92.074,250747
1kl0Vn0FO4bbdrTbHw4IaQ,0.639,0.868,-5.524,0.321,0.129,0.0,0.0791,0.797,80.712,217187
20ccLIFUpfzgX5kSbDakH4,0.746,0.736,-5.21,0.227,0.0101,5.56e-06,0.0333,0.808,95.58,255093
64E7c7HdsIbbDWDSGxNJVF,0.769,0.818,-1.385,0.192,0.263,0.0,0.0787,0.918,88.017,240800
6GlDfTScLM2wxG7r2LUUCT,0.813,0.531,-11.559,0.195,0.0042,7.08e-05,0.27,0.252,95.187,214267
60uesDF4UyLUs61FgiDkdp,0.903,0.61,-6.176,0.339,0.155,0.0,0.389,0.627,91.46,232533
5byUj7I3UEZFyZcEQY9osu,0.71,0.747,-5.44,0.386,0.0604,0.000283,0.103,0.675,88.151,250462
2ECYtCiyC3zLvFTybWv75p,0.798,0.888,-4.415,0.16,0.104,9.47e-06,0.323,0.661,99.608,253626
50XpDlfdgYNNEOyrPIyq9W,0.846,0.875,-3.575,0.22,0.000621,0.000239,0.644,0.198,89.966,202667
6kl6HNPLuyo6S8sLedVGeW,0.589,0.673,-8.434,0.296,0.375,0.0,0.0855,0.32,86.707,265579
24HKJ1xHfZxp8Im5zfNlk5,0.661,0.823,-3.375,0.303,0.0426,0.0,0.141,0.435,89.809,249605
1eq6iByVMNZO4ojKFL8KKN,0.704,0.896,-3.066,0.335,0.0913,0.0,0.112,0.661,90.141,264392
53BZ6XygAoubR5DU5w38Vq,0.724,0.853,-3.895,0.283,0.0164,0.0,0.65,0.775,170.51,332733
5XhkV07Vou38wnrzwURUOC,0.692,0.833,-3.974,0.0492,0.000136,1.98e-05,0.515,0.692,96.814,246320
2yZp0a4buLcNHCw4NAjwqh,0.704,0.727,-5.341,0.127,0.0513,5.49e-06,0.24,0.597,78.023,233847
2wdjA0qJ1zbVN9JriPh2hc,0.683,0.843,-3.012,0.252,0.0436,0.0,0.183,0.581,78.074,298999
6ndmKwWqMozN2tcZqzCX4K,0.688,0.835,-4.162,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,230493
1KnUt0rICeoLFYPSL40fsU,0.653,0.933,-5.5,0.353,0.0842,1.16e-06,0.19,0.881,94.43,219573
3r8a8EKpl6ukankUIJS8YR,0.735,0.72,-8.495,0.199,0.0145,0.0,0.232,0.794,138.102,177613
7t4O4gsLAVEtZJwIwoSS4e,0.584,0.861,-4.261,0.35,0.0114,8.35e-06,0.213,0.473,176.014,174893
5NqQXBoJUEBVJUV57wiqim,0.805,0.927,-2.339,0.237,0.0305,0.0,0.357,0.746,94.961,238173
2z0ZSojJWKDOCucLfTNU3K,0.792,0.665,-5.676,0.1,0.0196,5.08e-06,0.597,0.786,90.001,258765
7HFl64GKBtPTa5YoW7j4jL,0.859,0.792,-4.007,0.141,0.065,0.0,0.3,0.766,103.201,276813
6eAIynPK19mHRypXB26o6X,0.873,0.728,-7.543,0.313,0.266,0.0,0.208,0.809,100.059,262973
16qYlQ6koFxYVbiJbGHblz,0.89,0.393,-10.821,0.267,0.331,8.81e-06,0.283,0.304,128.084,301133
3NAgbiWLCFGpT56IJbDTte,0.813,0.685,-5.398,0.267,0.214,3.08e-06,0.263,0.857,91.015,214600
2wNr3oWIrv4ww3McHfqlyI,0.802,0.843,-3.116,0.262,0.0987,0.0,0.0603,0.82,97.917,216627
18Qp2oQlUvoG09Xh5vlp4Z,0.672,0.648,-7.275,0.333,0.744,0.0,0.114,0.64,93.114,154838
1OeAfkm79hUFgCZ1FNA6lh,0.413,0.871,-5.255,0.273,0.0347,0.0,0.175,0.529,84.444,221947
1YmF9PvLhIISIANoMLIYGq,0.469,0.78,-6.49,0.122,0.224,0.0,0.13,0.444,125.999,233061
2xnDHb346kDs0awet6abDH,0.712,0.796,-6.096,0.482,0.361,0.0,0.248,0.824,94.956,243093
7Kutf53V4k0CvU4nKu5oK6,0.858,0.76,-7.895,0.254,0.0217,0.0,0.322,0.951,93.082,247613
0R8zDxhP2LaqQTeByPDWiS,0.771,0.805,0.49,0.0956,0.292,0.0,0.149,0.768,81.037,325347
2LfPO6EtjOOssbNcMoaxuO,0.902,0.63,-4.785,0.231,0.00326,0.0,0.0808,0.563,93.988,225360
1uJ6gXYaweXciUYUEKvJLo,0.813,0.888,-5.421,0.198,0.00803,0.00435,0.0771,0.702,91.991,240200
27dUo79lgLEy4Rk5w3UvSL,0.742,0.788,-9.197,0.31,0.00961,0.105,0.0864,0.848,85.835,241573
0zuczYCrsiyFfeyPPQbnyI,0.846,0.774,-4.209,0.284,0.0648,0.0,0.203,0.631,93.26,266387
7dJiDDo32YBDppIe3ZwiNP,0.717,0.906,-6.017,0.0899,0.0202,0.0625,0.312,0.859,77.012,374800
49WcLDJOqgpl3yYkRM8AHL,0.571,0.861,-2.696,0.383,0.00172,0.0,0.317,0.372,179.814,282027
2Uvwc7D5rhphlzfBDnpYpU,0.774,0.776,-5.331,0.304,0.178,0.0,0.283,0.654,99.071,311533
0hioWv2FDtVePjHFTwgrf7,0.624,0.435,-15.44,0.245,0.000917,1.17e-06,0.41,0.735,179.267,279733
4rkfCWtPe63QU1HXsVTcpc,0.723,0.661,-5.292,0.423,0.82,0.0,0.102,0.859,80.351,248838
2jt2WxXMCD4zjACthkJQVE,0.939,0.551,-9.126,0.291,0.0311,0.0,0.192,0.42,118.552,337941
60SdxE8apGAxMiRrpbmLY0,0.876,0.786,-4.884,0.306,0.0627,0.0,0.127,0.575,153.068,244679
4g32MdRoqwGKQd3NXIRhpU,0.696,0.634,-6.918,0.281,0.244,0.0,0.437,0.728,89.973,142192
1jo3TwNGCXfNdB5uba3ZVv,0.893,0.651,-8.647,0.367,0.0995,0.0,0.371,0.6,105.835,253580
17vQTNbvhpvi92qOnDOFHB,0.744,0.637,-7.297,0.301,0.249,0.0,0.0965,0.697,139.882,329208
2JGQRPGQhFd95iNCGOSpeH,0.798,0.8,-2.791,0.304,0.0441,0.0,0.0921,0.743,86.072,241067
0AMg7Zy6l3JJ2kj1Q4L5JW,0.832,0.585,-7.266,0.288,0.0592,0.0,0.112,0.235,75.877,229297
60Z57Wdrn0pEVpHI7d7GAX,0.616,0.684,-6.032,0.311,0.0305,0.0,0.376,0.312,179.503,309638
58QhkbaAkLFnn7JwAnAato,0.83,0.546,-5.716,0.295,0.227,0.0,0.112,0.535,182.973,262494
4SE4yewyGpOYfxfx59Yjc5,0.679,0.908,-3.411,0.202,0.234,0.0,0.0821,0.687,85.918,279013
6TLSA1Tmw8RQxvAioq6je6,0.554,0.619,-10.628,0.269,0.12,0.0,0.341,0.281,95.919,260026
0C5IKY0sXz4sg0hpx7HOz0,0.643,0.716,-7.565,0.5,0.0695,0.0,0.592,0.52,178.082,240493
61fT12l0R16DiB9dd4zkfy,0.773,0.668,-5.007,0.37,0.5,0.0,0.118,0.674,177.669,163480
5onGESUxi3P9xLt311oS59,0.731,0.695,-5.741,0.45,0.122,0.0,0.106,0.696,188.182,283027
0TibDQQ58jAlr6jnl5AORf,0.778,0.807,-5.984,0.326,0.422,4.12e-05,0.288,0.668,98.231,208133
24TUPoKOVqKT1hZHV63FUV,0.613,0.808,-6.078,0.248,0.381,0.0,0.262,0.736,94.51,261670
7otw2itnM9V35e47VOts0u,0.625,0.726,-5.617,0.146,0.0933,0.0,0.234,0.337,139.951,193071
7dFGkZbmm6cVlI28bfMaWE,0.809,0.638,-5.646,0.28,0.262,0.0,0.453,0.608,94.893,224043
2EMauqGtcQBe2WpALvKh3j,0.893,0.721,-12.266,0.305,0.32,0.0,0.0969,0.801,94.58,260173
14SCykqRyXid7fLi5pGlWA,0.621,0.672,-6.662,0.308,0.0345,0.0,0.0899,0.514,84.995,212267
0OGidxV6e9dWeN2bXjXBGi,0.83,0.626,-7.601,0.113,0.00725,0.0,0.224,0.475,92.25,252627
2Mb3zpobD0CvJGWv6NpsPy,0.761,0.683,-10.889,0.164,0.141,0.0,0.342,0.671,101.787,286693
47wZfF4OdME3xkIPhhpSSF,0.591,0.855,-8.339,0.339,0.00832,5.87e-05,0.771,0.78,136.734,158467
30eW6IlBK3wCwcB8TsPXua,0.769,0.752,-6.0,0.324,0.031,2.79e-06,0.0564,0.527,90.225,243107
5hymY2bRVvk9XabRFZF1ze,0.449,0.688,-7.776,0.29,0.0312,1.28e-05,0.108,0.445,125.085,222265
4JYUDRtPZuVNi7FAnbHyux,0.52,0.847,-5.3,0.427,0.272,0.0,0.325,0.799,177.371,302013
3AYFNoXF0xw5Shsg0lHvBn,0.813,0.897,-4.592,0.264,0.0157,0.00106,0.0391,0.863,93.029,312640
0ZDcLapel9chZ15ZNuOdD4,0.749,0.679,-5.889,0.238,0.0177,9.33e-06,0.406,0.672,85.04,293667
3JWdewLCI6WgLMd1LnSTMj,0.844,0.85,-2.882,0.215,0.0954,1.12e-06,0.597,0.608,94.969,233720
6VDz4m1vEGHDDqQojf1mpc,0.725,0.809,-4.941,0.309,0.134,0.0,0.369,0.755,90.991,487960
12rbR0qoFJQ7rRGzgXrzHy,0.782,0.633,-4.644,0.341,0.0355,0.0,0.0615,0.749,150.055,175213
0nKZeSrqH9u31NLoTUsYBR,0.767,0.864,-1.847,0.133,0.0116,0.0,0.0957,0.747,85.475,257907
33zmZuUrpdbwgXL0U8ylIl,0.923,0.85,-4.026,0.248,0.0468,0.0,0.083,0.61,95.195,312627
4z1swK8bYaJUUEHESWqPbG,0.831,0.508,-7.511,0.309,0.0634,0.0,0.0731,0.728,87.054,270733
2bPwSgH0UDViyly4Kd9s0b,0.646,0.775,-6.21,0.1,0.163,0.0,0.0902,0.745,92.898,229920
3CcvahnsiArpTHYQEWV2Au,0.759,0.891,-2.983,0.257,0.0298,0.0,0.141,0.587,98.579,216707
5ZcMWSpUeUPvO87FkSZbJB,0.801,0.958,-4.412,0.177,0.116,0.0,0.0833,0.652,90.012,252053
3irKogkH8P1B1nONmEcHgY,0.769,0.777,-6.066,0.312,0.072,0.0,0.11,0.696,91.022,369240
0Me3TlqFkaIzoZzAGU1EDh,0.677,0.871,-6.128,0.273,0.0884,0.0,0.736,0.254,176.088,266440
1FmdAhS8FqRoEJ4jcSfuKZ,0.388,0.777,-5.55,0.241,0.00575,0.0,0.288,0.192,175.933,298133
2WmabKuCTj0SG3100uhGE5,0.762,0.937,-3.035,0.0882,0.00227,3.16e-05,0.195,0.573,109.969,234347
2Ze19WJKgHCTClN6DhqZL6,0.676,0.949,-2.42,0.308,0.12,0.0,0.178,0.825,91.985,208787
4LaiF2h7gsybmURceGYLqh,0.704,0.616,-12.519,0.302,0.222,0.00018,0.13,0.596,96.036,273320
1gKNjEcG5hwpNhoKoL65Tl,0.521,0.787,-2.166,0.182,0.22,0.0,0.0775,0.642,93.272,177733
4vXYRbzsEMTu849afc9TRD,0.755,0.604,-5.436,0.417,0.382,0.0,0.125,0.663,98.458,224107
7uE5g6xnf80YRfavpReowD,0.741,0.849,-4.407,0.242,0.021,0.00449,0.104,0.485,85.96,226520
6rDaCGqcQB1urhpCrrD599,0.705,0.816,-7.046,0.32,0.0805,0.0,0.476,0.929,94.211,138872
7yotKA30dwTKNEGomV9ZsI,0.823,0.783,-6.274,0.154,0.21,0.0,0.113,0.199,141.882,191437
0YAQnYt2oB8OdoaeqnHyTI,0.755,0.594,-5.906,0.216,0.241,0.0,0.107,0.237,178.929,238053
2UciqgwVDwro0fev3MFbxJ,0.772,0.498,-7.661,0.649,0.115,0.0,0.0898,0.351,81.817,216727
4Uv115JhxMs0hiv52wAf0h,0.877,0.827,-3.432,0.215,0.294,8.68e-06,0.11,0.732,91.944,271427
693xGvqOaeuxur7BKCznpO,0.814,0.886,-3.48,0.283,0.241,0.0,0.103,0.79,90.014,218667
2rwmKpWW6o6anOhvcyiJOw,0.852,0.741,-5.435,0.134,0.0247,0.00106,0.0974,0.535,97.894,241360
6lEIjrQNwJPecJ7mMXjhjo,0.871,0.648,-7.825,0.278,0.266,0.0,0.2,0.629,92.296,355067
5xEm63lXBhJKZgjRDMWH3H,0.833,0.64,-5.674,0.22,0.0184,0.0,0.102,0.465,99.285,352907
7ycWLEP1GsNjVvcjawXz3z,0.854,0.569,-8.151,0.106,0.0609,0.0816,0.1,0.294,80.015,205040
7kqOIxoJV3jXDjWRJiGge4,0.486,0.815,-5.925,0.28,0.0805,0.0,0.138,0.427,82.796,258452
36LkNmioaHmqHJMRw69nFP,0.708,0.765,-5.242,0.0987,0.00287,0.0,0.303,0.155,126.06,263375
0st8AeAbPUnyqw652CDQat,0.84,0.599,-8.431,0.281,0.151,0.000113,0.161,0.618,102.292,236067
0n1bFUziAntXCXalTOSVQd,0.713,0.764,-5.447,0.276,0.127,0.0,0.0911,0.809,95.521,217955
1XhLw67ugntZ0BeIBzvimO,0.694,0.651,-10.374,0.138,0.00398,7.69e-06,0.369,0.152,112.496,201875
2RPbEp0DyBVlkRvvYKopO7,0.706,0.688,-6.357,0.269,0.151,0.0,0.466,0.313,125.966,330783
7EpACeh5ooHUb0AnQ3f3Xl,0.544,0.812,-6.431,0.393,0.0185,0.0,0.481,0.678,183.529,180000
75fdRs67DVura8QvyUhTiB,0.666,0.802,-7.513,0.302,0.0212,0.0,0.123,0.667,127.552,236307
3L7zpqrTRgh2mxjMg1mqBI,0.814,0.648,-9.525,0.27,0.00218,0.0,0.145,0.697,95.892,234707
2ImmhVtfHEO3HsSelPCkOD,0.897,0.684,-7.56,0.264,0.0216,1.04e-06,0.0647,0.734,95.028,248800
70lvqIDwarHdWxidZJBgNh,0.862,0.613,-7.443,0.241,0.0223,0.00325,0.38,0.617,92.951,224827
56czFJa286JYeH0SujWnLG,0.74,0.858,-6.926,0.367,0.239,0.0,0.349,0.695,91.313,161400
4gkl7QbQvBd3TM9PhlWFkI,0.502,0.623,-8.812,0.44,0.609,0.0,0.119,0.399,75.578,211680
697zIbTO0LMhupzGblYREm,0.619,0.937,-5.835,0.355,0.16,0.0,0.17,0.677,93.294,249773
0g0VWoGnz4RDoUw1f8Wvcp,0.635,0.777,-4.206,0.33,0.0627,0.0,0.381,0.767,90.204,311400
1o7pq0fvaVfQSKOKwQAHSo,0.898,0.92,-7.859,0.0636,0.0711,5.92e-05,0.0908,0.875,114.343,224693
17oVkf8vcwXprwqaiSwxTp,0.711,0.53,-10.646,0.274,0.107,0.0,0.0867,0.717,91.088,216857
6iH9WMCrhLOTfR7RNIE4Rh,0.818,0.433,-6.398,0.209,0.0939,0.0,0.0967,0.677,90.096,245027
0k4SlTCm0DuXrRmCEkE9vj,0.619,0.586,-10.589,0.686,0.641,0.0,0.135,0.775,181.194,565147
45uHGiGRrrMYAYFPVz5iR5,0.459,0.889,-2.948,0.232,0.00958,0.0,0.0376,0.574,84.942,258937
0rRboI6IRuGx56Dq3UdYY4,0.802,0.341,-8.56,0.488,0.169,0.0,0.0783,0.849,166.01,197760
1ZSOShzpHy3rGVkgfc0t8H,0.608,0.59,-12.1,0.752,0.44,0.0,0.327,0.907,175.8,129693
158DIbrVt4YbqNnWyRCS3P,0.678,0.77,-4.399,0.222,0.00583,0.0,0.109,0.412,90.0,284000
6C781pluv3BPxGHHCUJNYc,0.738,0.674,-2.299,0.28,0.275,0.0,0.344,0.575,78.929,288867
3uYm4MtU6jUQft2DtGqEoZ,0.667,0.922,-4.857,0.128,0.0353,0.0,0.364,0.509,108.952,202807
50oMV9ChVZchW4zAcsKigA,0.82,0.592,-7.001,0.313,0.042,0.0,0.0712,0.905,90.01,267363
1RXEb6UTxJ05RffnAWfUOE,0.857,0.764,-6.304,0.246,0.0398,0.0,0.425,0.578,93.071,261267
41sLy8IQUSgvjjeW2CN0vc,0.866,0.63,-4.795,0.172,0.0199,0.0,0.036,0.75,82.044,257640
62fQHIiTsimptHHliO8nOn,0.855,0.874,-4.548,0.228,0.0659,0.0,0.0898,0.894,101.704,298446
0q3C21uLnMbPVBlO0vaPhi,0.694,0.625,-6.599,0.0563,0.011,0.0,0.104,0.265,121.793,223320
5jJYJthaXUdkHKmiS6TuXe,0.784,0.606,-7.726,0.125,0.003,0.0,0.101,0.267,118.965,133053
7Kc6LyfB09sBQRmrMzybdZ,0.72,0.654,-9.075,0.249,0.324,0.0,0.127,0.302,103.358,266057
4vtohpLhudwQh5q1ESJZ45,0.467,0.914,-2.944,0.29,0.473,5.39e-06,0.692,0.964,173.958,238652
6MQXvOq8XHwToL2F1bFM8f,0.91,0.838,-6.944,0.282,0.576,0.0,0.273,0.807,97.893,81293
2UvAxJEK7Vso5B3I2Llaef,0.696,0.567,-7.42,0.376,0.056,0.0,0.201,0.496,91.384,224836
5YgDRYwEHb29C85ZMjePUE,0.555,0.746,-6.396,0.371,0.0453,0.0,0.19,0.449,80.381,224280
4krhkcFf3OqxHSS1QUIsmc,0.809,0.597,-7.428,0.202,0.0429,4.5e-05,0.117,0.327,142.011,220960
5buYvDX6E73lvNzr9VSLxq,0.853,0.801,-8.146,0.264,0.0481,0.0,0.0842,0.676,99.978,216340
0W59qNL0m1jp6pX8nyGKFR,0.786,0.75,-8.409,0.0912,0.0135,0.00914,0.115,0.423,107.019,314973
1R6M6xsq0vVq6vIAUhWNC8,0.727,0.61,-3.943,0.256,0.0169,0.0,0.361,0.473,81.999,222387
0Lw6aQcBFWTQ9m4MSwwwes,0.722,0.764,-5.656,0.398,0.145,0.0,0.171,0.796,139.831,245413
1JIgaRnqtzS7DuGM3hVZU9,0.712,0.891,-6.457,0.24,0.0557,0.0,0.133,0.799,170.13,225933
5t6bYzld1vAXUEs9GAA149,0.878,0.57,-3.757,0.414,0.279,0.0,0.0946,0.739,92.206,205400
